date,market_id,category,commodity,commodity_id,unit,pricetype,currency,price,usdprice,market,admin1,admin2,latitude,longitude
2/15/2024,366,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,218,0.7,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Cereals And Tubers,Rice (White),133,KG,Retail,LKR,246.25,0.79,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,59.56,0.19,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,2253.5,7.21,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1193,3.82,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,"Meat, Fish And Eggs",Fish (Goldstripe Sardinella),680,KG,Retail,LKR,1033.12,3.3,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,2045.5,6.54,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,"Meat, Fish And Eggs",Fish (Skipjack Tuna),678,KG,Retail,LKR,1249,3.99,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,"Meat, Fish And Eggs",Fish (Trenched Sardinella),681,KG,Retail,LKR,995.5,3.18,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,"Meat, Fish And Eggs",Fish (Yellowfin Tuna),676,KG,Retail,LKR,2177,6.96,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1215.83,3.89,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1138.5,3.64,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Pulses And Nuts,Beans,50,KG,Retail,LKR,709,2.27,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,1075.5,3.44,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Pulses And Nuts,"Cowpeas (Whole, Average)",1037,KG,Retail,LKR,1000.25,3.2,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Pulses And Nuts,Lentils,108,KG,Retail,LKR,314.1,1,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,610,1.95,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,922.5,2.95,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Vegetables And Fruits,Coconut,684,Unit,Retail,LKR,68,0.22,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,478.5,1.53,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,408.5,1.31,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Vegetables And Fruits,"Onions (Red, Imported)",686,KG,Retail,LKR,325.62,1.04,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,195,0.62,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,498,1.59,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Vegetables And Fruits,Pumpkin,412,KG,Retail,LKR,333.5,1.07,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,366,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,441,1.41,Trincomalee,Eastern,Trincomalee,8.57,81.23
2/15/2024,1906,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,169.5,0.54,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,220,0.7,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Cereals And Tubers,Rice (White),133,KG,Retail,LKR,251.88,0.81,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,58.9,0.19,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,2200,7.04,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1280,4.09,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,"Meat, Fish And Eggs",Fish (Goldstripe Sardinella),680,KG,Retail,LKR,916.67,2.93,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,1416.67,4.53,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,"Meat, Fish And Eggs",Fish (Sail Fish),677,KG,Retail,LKR,2362.5,7.56,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,"Meat, Fish And Eggs",Fish (Skipjack Tuna),678,KG,Retail,LKR,918.75,2.94,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,"Meat, Fish And Eggs",Fish (Trenched Sardinella),681,KG,Retail,LKR,968.75,3.1,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,"Meat, Fish And Eggs",Fish (Yellowfin Tuna),676,KG,Retail,LKR,1937.5,6.2,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1187.5,3.8,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1075,3.44,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Pulses And Nuts,Beans,50,KG,Retail,LKR,739,2.36,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,1110,3.55,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Pulses And Nuts,"Cowpeas (Whole, Average)",1037,KG,Retail,LKR,1060,3.39,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Pulses And Nuts,Lentils,108,KG,Retail,LKR,323.5,1.03,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,Bananas,254,KG,Retail,LKR,212,0.68,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,550,1.76,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,802,2.56,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,Coconut,684,Unit,Retail,LKR,77,0.25,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,331,1.06,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,411.5,1.32,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,"Onions (Red, Imported)",686,KG,Retail,LKR,354,1.13,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,194,0.62,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,601,1.92,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,Pumpkin,412,KG,Retail,LKR,343,1.1,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,364,1.16,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,1906,Vegetables And Fruits,Tomatoes,114,KG,Retail,LKR,845,2.7,Anuradhapura,North Central,Anuradhapura,8.34,80.33
2/15/2024,7835,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,163.5,0.52,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,220,0.7,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Cereals And Tubers,Rice (White),133,KG,Retail,LKR,247,0.79,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,58.75,0.19,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,2120,6.78,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1190,3.81,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,"Meat, Fish And Eggs",Fish (Goldstripe Sardinella),680,KG,Retail,LKR,880,2.81,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,2085,6.67,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,"Meat, Fish And Eggs",Fish (Sail Fish),677,KG,Retail,LKR,2400,7.68,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,"Meat, Fish And Eggs",Fish (Skipjack Tuna),678,KG,Retail,LKR,1027.5,3.29,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,"Meat, Fish And Eggs",Fish (Trenched Sardinella),681,KG,Retail,LKR,925,2.96,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,"Meat, Fish And Eggs",Fish (Yellowfin Tuna),676,KG,Retail,LKR,2150,6.88,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1145,3.66,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1030,3.29,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Pulses And Nuts,Beans,50,KG,Retail,LKR,659,2.11,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,1011.5,3.23,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Pulses And Nuts,"Cowpeas (Whole, Average)",1037,KG,Retail,LKR,1077.5,3.45,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Pulses And Nuts,Lentils,108,KG,Retail,LKR,321.5,1.03,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,Bananas,254,KG,Retail,LKR,175,0.56,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,520,1.66,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,784,2.51,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,Coconut,684,Unit,Retail,LKR,64,0.2,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,298,0.95,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,399.5,1.28,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,"Onions (Red, Imported)",686,KG,Retail,LKR,312.5,1,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,149.5,0.48,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,644,2.06,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,Pumpkin,412,KG,Retail,LKR,309,0.99,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,356,1.14,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,7835,Vegetables And Fruits,Tomatoes,114,KG,Retail,LKR,763.5,2.44,Galenbindunuwewa,North Central,Anuradhapura,8.29,80.72
2/15/2024,5346,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,159,0.51,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,220,0.7,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,58.38,0.19,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,2025,6.48,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1200,3.84,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,"Meat, Fish And Eggs",Fish (Goldstripe Sardinella),680,KG,Retail,LKR,925,2.96,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,1433.33,4.58,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,"Meat, Fish And Eggs",Fish (Sail Fish),677,KG,Retail,LKR,2766.67,8.85,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,"Meat, Fish And Eggs",Fish (Skipjack Tuna),678,KG,Retail,LKR,866.67,2.77,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,"Meat, Fish And Eggs",Fish (Trenched Sardinella),681,KG,Retail,LKR,966.67,3.09,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,"Meat, Fish And Eggs",Fish (Yellowfin Tuna),676,KG,Retail,LKR,2266.67,7.25,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1107.5,3.54,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1073,3.43,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Pulses And Nuts,Beans,50,KG,Retail,LKR,615.83,1.97,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,931,2.98,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Pulses And Nuts,"Cowpeas (Whole, Average)",1037,KG,Retail,LKR,950,3.04,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Pulses And Nuts,Lentils,108,KG,Retail,LKR,318.19,1.02,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,Bananas,254,KG,Retail,LKR,194.58,0.62,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,489.58,1.57,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,799.58,2.56,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,Coconut,684,Unit,Retail,LKR,82.5,0.26,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,258.04,0.83,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,387.82,1.24,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,"Onions (Red, Imported)",686,KG,Retail,LKR,352.67,1.13,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,234.82,0.75,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,635,2.03,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,Pumpkin,412,KG,Retail,LKR,324.92,1.04,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,260.08,0.83,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,5346,Vegetables And Fruits,Tomatoes,114,KG,Retail,LKR,743.33,2.38,Thambuttegama,North Central,Anuradhapura,8.16,80.3
2/15/2024,1888,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,191,0.61,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Cereals And Tubers,Potatoes (Local),687,KG,Retail,LKR,410,1.31,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,218.83,0.7,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Cereals And Tubers,Rice (White),133,KG,Retail,LKR,253.25,0.81,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,57.7,0.18,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,1912.5,6.12,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1350,4.32,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,1533.33,4.9,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,"Meat, Fish And Eggs",Fish (Sail Fish),677,KG,Retail,LKR,2100,6.72,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,"Meat, Fish And Eggs",Fish (Skipjack Tuna),678,KG,Retail,LKR,1233.33,3.94,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,"Meat, Fish And Eggs",Fish (Trenched Sardinella),681,KG,Retail,LKR,1008.33,3.22,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,"Meat, Fish And Eggs",Fish (Yellowfin Tuna),676,KG,Retail,LKR,1875,6,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1160.83,3.71,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1135,3.63,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Pulses And Nuts,Beans,50,KG,Retail,LKR,859.17,2.75,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,1110,3.55,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Pulses And Nuts,"Cowpeas (Whole, Average)",1037,KG,Retail,LKR,1093.75,3.5,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Pulses And Nuts,Lentils,108,KG,Retail,LKR,328,1.05,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Vegetables And Fruits,Bananas,254,KG,Retail,LKR,248,0.79,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,551,1.76,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,904.33,2.89,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,385,1.23,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,401.5,1.28,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Vegetables And Fruits,"Onions (Red, Imported)",686,KG,Retail,LKR,321.5,1.03,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,222.5,0.71,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,616.67,1.97,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1888,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,317,1.01,Polonnaruwa,North Central,Polonnaruwa,7.93,81.01
2/15/2024,1914,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,189.5,0.61,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Cereals And Tubers,Potatoes (Local),687,KG,Retail,LKR,395,1.26,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Cereals And Tubers,Rice (Medium Grain),131,KG,Retail,LKR,220,0.7,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Cereals And Tubers,Rice (White),133,KG,Retail,LKR,260,0.83,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,"Meat, Fish And Eggs",Eggs,92,Unit,Retail,LKR,57.77,0.18,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,"Meat, Fish And Eggs","Fish (Dry, Katta)",682,KG,Retail,LKR,1983.33,6.34,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,"Meat, Fish And Eggs","Fish (Dry, Sprats)",683,KG,Retail,LKR,1203.12,3.85,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,"Meat, Fish And Eggs",Fish (Goldstripe Sardinella),680,KG,Retail,LKR,979.17,3.13,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,"Meat, Fish And Eggs",Fish (Jack),679,KG,Retail,LKR,1500,4.8,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,"Meat, Fish And Eggs",Fish (Sail Fish),677,KG,Retail,LKR,2391.67,7.65,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,"Meat, Fish And Eggs",Fish (Skipjack Tuna),678,KG,Retail,LKR,1306.67,4.18,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,"Meat, Fish And Eggs",Fish (Trenched Sardinella),681,KG,Retail,LKR,883.33,2.82,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,"Meat, Fish And Eggs",Fish (Yellowfin Tuna),676,KG,Retail,LKR,1941.67,6.21,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,"Meat, Fish And Eggs","Meat (Chicken, Broiler)",89,KG,Retail,LKR,1167.5,3.73,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Miscellaneous Food,"Chili (Red, Dry Raw)",466,KG,Retail,LKR,1102.5,3.53,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Pulses And Nuts,Beans,50,KG,Retail,LKR,788.88,2.52,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Pulses And Nuts,Beans (Mung),393,KG,Retail,LKR,1220.83,3.9,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Pulses And Nuts,"Cowpeas (Whole, Average)",1037,KG,Retail,LKR,1125,3.6,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Pulses And Nuts,Lentils,108,KG,Retail,LKR,349.12,1.12,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Vegetables And Fruits,Bananas,254,KG,Retail,LKR,191.58,0.61,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Vegetables And Fruits,Cabbage,181,KG,Retail,LKR,633.12,2.02,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Vegetables And Fruits,Carrots,166,KG,Retail,LKR,764.12,2.44,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Vegetables And Fruits,Coconut,684,Unit,Retail,LKR,90,0.29,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Vegetables And Fruits,Eggplants,434,KG,Retail,LKR,355.88,1.14,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Vegetables And Fruits,Onions (Imported),323,KG,Retail,LKR,431.38,1.38,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Vegetables And Fruits,"Onions (Red, Imported)",686,KG,Retail,LKR,364.83,1.17,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Vegetables And Fruits,Papaya,408,KG,Retail,LKR,193.75,0.62,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Vegetables And Fruits,Pineapples,524,KG,Retail,LKR,282.71,0.9,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Vegetables And Fruits,Pumpkin,412,KG,Retail,LKR,332.75,1.06,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,1914,Vegetables And Fruits,Snake Gourd,675,KG,Retail,LKR,389.17,1.24,Kurunegala,North Western,Kurunegala,7.48,80.32
2/15/2024,7842,Cereals And Tubers,Potatoes (Imported),688,KG,Retail,LKR,189.5,0.61,Nikaweratiya,North Western,Kurunegala,7.75,80.12
2/15/2024,7842,Cereals And Tubers,Potatoes (Local),687,KG,Retail,LKR,395,1.26,Nikaweratiya,North Western,Kurunegala,7.75,80.12
